# Next line contains the total soma count (includes inactive):
24876
# Next line contains the total number of reported cells (selected_in_node + parents + children). 4 + 0 + 0 = 4.
4
# Next line contains the soma ids reported:
4 40 20839 20940 
# Next line contains the number of cycles:
20000
#Cycle [SomaId(0)_V SomaId(0)_F]...[SomaId(N)_V SomaId(N)_F] 
# Where F is bit flags: 0 = FIRED_STATE_NOTHING; 1 = FIRED_STATE_REGULAR; 2 = FIRED_STATE_FORCED; 4 = FIRED_STATE_BINARY; 8 = FIRED_STATE_SUPPRESSED.
#Cycle 4_V 4_F 40_V 40_F 20839_V 20839_F 20940_V 20940_F 
391 -70.250313 0 -70.010918 0 -71.815651 0 -71.903114 0 
392 -70.233002 0 -70.010773 0 -71.794342 0 -71.880913 0 
393 -70.216850 0 -70.010628 0 -71.773262 0 -71.858932 0 
394 -70.201782 0 -70.010483 0 -71.752396 0 -71.837181 0 
395 -70.187729 0 -70.010345 0 -71.731743 0 -71.815651 0 
396 -70.174622 0 -70.010208 0 -71.711311 0 -71.794342 0 
397 -70.162415 0 -70.010063 0 -71.691093 0 -71.773262 0 
398 -70.151039 0 -70.009933 0 -71.671089 0 -71.752396 0 
399 -70.140434 0 -70.009796 0 -71.651299 0 -71.731743 0 
400 -70.130569 0 -70.009666 0 -71.631714 0 -71.711311 0 
401 -70.121376 0 -70.009537 0 -71.612328 0 -71.691093 0 
402 -70.112816 0 -70.009407 0 -71.593155 0 -71.671089 0 
403 -70.104858 0 -70.009277 0 -71.574188 0 -71.651299 0 
404 -70.097443 0 -70.009155 0 -71.555420 0 -71.631714 0 
405 -70.090546 0 -70.009033 0 -71.536850 0 -71.612328 0 
406 -70.084137 0 -70.008911 0 -71.518486 0 -71.593155 0 
407 -70.078171 0 -70.008789 0 -71.500313 0 -71.574188 0 
408 -70.072624 0 -70.008675 0 -71.482338 0 -71.555420 0 
409 -70.067459 0 -70.008553 0 -71.464554 0 -71.536850 0 
410 -70.062668 0 -70.008438 0 -71.446960 0 -71.518486 0 
411 -70.058205 0 -70.008324 0 -71.429565 0 -71.500313 0 
412 -70.054062 0 -70.008209 0 -71.412354 0 -71.482338 0 
413 -70.050209 0 -70.008102 0 -71.395325 0 -71.464554 0 
414 -70.046631 0 -70.007996 0 -71.378487 0 -71.446960 0 
415 -70.043304 0 -70.007889 0 -71.361832 0 -71.429565 0 
416 -70.040207 0 -70.007782 0 -71.345360 0 -71.412354 0 
417 -69.237335 0 -70.007675 0 -71.329063 0 -71.395325 0 
418 -68.843063 0 -70.007568 0 -71.312950 0 -71.378487 0 
419 -67.515320 0 -70.007469 0 -71.297012 0 -71.361832 0 
420 -64.354385 0 -70.007370 0 -71.281250 0 -71.345360 0 
421 -65.439308 0 -70.007271 0 -71.265663 0 -71.329063 0 
422 -66.447014 0 -70.007172 0 -71.250252 0 -71.312950 0 
423 -67.115959 0 -70.007072 0 -71.235008 0 -71.297012 0 
424 -67.234329 0 -70.006981 0 -71.219933 0 -71.281250 0 
425 -68.010506 0 -70.006882 0 -71.205025 0 -71.265663 0 
426 -68.636505 0 -70.006790 0 -71.190285 0 -71.250252 0 
427 -69.121216 0 -70.006699 0 -71.175713 0 -71.235008 0 
428 -69.483421 0 -70.006607 0 -71.161301 0 -71.219933 0 
429 -69.745773 0 -70.006523 0 -71.147049 0 -71.205025 0 
430 -69.930405 0 -70.006432 0 -71.132965 0 -71.190285 0 
431 -70.056633 0 -70.006348 0 -71.119034 0 -71.175713 0 
432 -70.140099 0 -70.006264 0 -71.105255 0 -71.161301 0 
433 -70.192894 0 -70.006172 0 -71.091644 0 -71.147049 0 
434 -70.224030 0 -70.006096 0 -71.078178 0 -71.132965 0 
435 -70.240120 0 -70.006012 0 -71.064865 0 -71.119034 0 
436 -70.245895 0 -70.005928 0 -71.051712 0 -71.105255 0 
437 -70.244736 0 -70.005852 0 -71.038704 0 -71.091644 0 
438 -70.239014 0 -70.005768 0 -71.025841 0 -71.078178 0 
439 -70.230392 0 -70.005692 0 -71.013130 0 -71.064865 0 
440 -70.220032 0 -70.005615 0 -71.000557 0 -71.051712 0 
441 -70.208733 0 -70.005539 0 -70.988136 0 -71.038704 0 
442 -70.197037 0 -70.005463 0 -70.975853 0 -71.025841 0 
443 -70.185310 0 -70.005394 0 -70.963715 0 -71.013130 0 
444 -70.173798 0 -70.005318 0 -70.951721 0 -71.000557 0 
445 -70.162659 0 -70.005249 0 -70.939857 0 -70.988136 0 
446 -70.151985 0 -70.005180 0 -70.928139 0 -70.975853 0 
447 -70.141830 0 -70.005104 0 -70.916550 0 -70.963715 0 
448 -70.132233 0 -70.005035 0 -70.905098 0 -70.951721 0 
449 -70.123192 0 -70.004967 0 -70.893776 0 -70.939857 0 
450 -70.114693 0 -70.004906 0 -70.882591 0 -70.928139 0 
451 -70.106735 0 -70.004837 0 -70.871536 0 -70.916550 0 
452 -70.099289 0 -70.004768 0 -70.860603 0 -70.905098 0 
453 -70.092331 0 -70.004707 0 -70.849808 0 -70.893776 0 
454 -70.085846 0 -70.004646 0 -70.839134 0 -70.882591 0 
455 -70.079796 0 -70.004578 0 -70.828590 0 -70.871536 0 
456 -70.074158 0 -70.004517 0 -70.818161 0 -70.860603 0 
457 -70.068909 0 -70.004456 0 -70.807861 0 -70.849808 0 
458 -70.064018 0 -70.004402 0 -70.797684 0 -70.839134 0 
459 -70.059479 0 -70.004341 0 -70.787628 0 -70.828590 0 
460 -70.055244 0 -70.004280 0 -70.777687 0 -70.818161 0 
461 -70.051315 0 -70.004219 0 -70.767868 0 -70.807861 0 
462 -70.047661 0 -70.004166 0 -70.758163 0 -70.797684 0 
463 -70.044266 0 -70.004112 0 -70.748573 0 -70.787628 0 
464 -70.041107 0 -70.004051 0 -70.739098 0 -70.777687 0 
465 -70.038170 0 -70.003998 0 -70.729729 0 -70.767868 0 
466 -70.035446 0 -70.003944 0 -70.720482 0 -70.758163 0 
467 -70.032913 0 -70.003891 0 -70.711342 0 -70.748573 0 
468 -70.030556 0 -70.003838 0 -70.702309 0 -70.739098 0 
469 -70.028374 0 -70.003792 0 -70.693390 0 -70.729729 0 
470 -70.026344 0 -70.003738 0 -70.684570 0 -70.720482 0 
471 -70.024460 0 -70.003685 0 -70.675865 0 -70.711342 0 
472 -70.022705 0 -70.003639 0 -70.667259 0 -70.702309 0 
473 -70.021080 0 -70.003586 0 -70.658760 0 -70.693390 0 
474 -70.019569 0 -70.003540 0 -70.650360 0 -70.684570 0 
475 -70.018166 0 -70.003494 0 -70.642067 0 -70.675865 0 
476 -70.016861 0 -70.003448 0 -70.633865 0 -70.667259 0 
477 -70.015656 0 -70.003395 0 -70.625771 0 -70.658760 0 
478 -70.014534 0 -70.003349 0 -70.617775 0 -70.650360 0 
479 -70.013489 0 -70.003304 0 -70.609871 0 -70.642067 0 
480 -70.012520 0 -70.003265 0 -70.602066 0 -70.633865 0 
481 -70.011620 0 -70.003220 0 -70.594353 0 -70.625771 0 
482 -70.010788 0 -70.003174 0 -70.586739 0 -70.617775 0 
483 -70.010017 0 -70.003136 0 -70.579216 0 -70.609871 0 
484 -70.009293 0 -70.003090 0 -70.571785 0 -70.602066 0 
485 -70.008629 0 -70.003052 0 -70.564438 0 -70.594353 0 
486 -70.008011 0 -70.003006 0 -70.557190 0 -70.586739 0 
487 -70.007431 0 -70.002968 0 -70.550026 0 -70.579216 0 
488 -70.006897 0 -70.002930 0 -70.542953 0 -70.571785 0 
489 -70.006401 0 -70.002884 0 -70.535965 0 -70.564438 0 
490 -70.005943 0 -70.002846 0 -70.529068 0 -70.557190 0 
491 -70.005516 0 -70.002808 0 -70.522247 0 -70.550026 0 
492 -70.005119 0 -70.002769 0 -70.515518 0 -70.542953 0 
493 -70.004753 0 -70.002731 0 -70.508873 0 -70.535965 0 
494 -69.744408 0 -70.002701 0 -70.502304 0 -70.529068 0 
495 -68.520790 0 -70.002663 0 -70.495819 0 -70.522247 0 
496 -66.763023 0 -70.002625 0 -70.489410 0 -70.515518 0 
497 -62.214073 0 -70.002586 0 -70.483086 0 -70.508873 0 
498 -60.242668 0 -70.002556 0 -70.476837 0 -70.502304 0 
499 -57.188652 0 -70.002518 0 -70.470673 0 -70.495819 0 
500 -33.027981 0 -70.002487 0 -70.464577 0 -70.489410 0 
501 2.181849 0 -70.002457 0 -70.458557 0 -70.483086 0 
502 86.338013 1 -70.002419 0 -70.452614 0 -70.476837 0 
503 -66.977394 0 -70.002388 0 -70.446747 0 -70.470673 0 
504 -69.099480 0 -70.002357 0 -70.440956 0 -70.464577 0 
505 -70.915154 0 -70.002327 0 -70.435234 0 -70.458557 0 
506 -72.112007 0 -70.002289 0 -70.429581 0 -70.452614 0 
507 -72.798363 0 -70.002258 0 -70.424004 0 -70.446747 0 
508 -73.130386 0 -70.002228 0 -70.418488 0 -70.440956 0 
509 -73.243034 0 -70.002197 0 -70.413048 0 -70.435234 0 
510 -73.229492 0 -70.002174 0 -70.407677 0 -70.429581 0 
511 -73.147064 0 -70.002144 0 -70.402367 0 -70.424004 0 
512 -73.028976 0 -70.002113 0 -70.397133 0 -70.418488 0 
513 -72.893959 0 -70.002083 0 -70.391960 0 -70.413048 0 
514 -72.752441 0 -70.002052 0 -70.386848 0 -70.407677 0 
515 -72.610184 0 -70.002029 0 -70.381805 0 -70.402367 0 
516 -72.470345 0 -70.001999 0 -70.376831 0 -70.397133 0 
517 -72.334641 0 -70.001976 0 -70.371910 0 -70.391960 0 
518 -72.203972 0 -70.001945 0 -70.367058 0 -70.386848 0 
519 -72.078751 0 -70.001923 0 -70.362267 0 -70.381805 0 
520 -71.959145 0 -70.001892 0 -70.357529 0 -70.376831 0 
521 -71.845161 0 -70.001869 0 -70.352859 0 -70.371910 0 
522 -71.736725 0 -70.001846 0 -70.348244 0 -70.367058 0 
523 -71.633705 0 -70.001816 0 -70.343689 0 -70.362267 0 
524 -71.535934 0 -70.001793 0 -70.339195 0 -70.357529 0 
525 -71.443237 0 -70.001770 0 -70.334755 0 -70.352859 0 
526 -71.355431 0 -70.001747 0 -70.330368 0 -70.348244 0 
527 -71.272324 0 -70.001724 0 -70.326042 0 -70.343689 0 
528 -71.193726 0 -70.001701 0 -70.321770 0 -70.339195 0 
529 -71.119446 0 -70.001678 0 -70.317551 0 -70.334755 0 
530 -71.049301 0 -70.001656 0 -70.313385 0 -70.330368 0 
531 -70.983109 0 -70.001633 0 -70.309273 0 -70.326042 0 
532 -70.920692 0 -70.001610 0 -70.305214 0 -70.321770 0 
533 -70.861862 0 -70.001587 0 -70.301208 0 -70.317551 0 
534 -70.806465 0 -70.001564 0 -70.297256 0 -70.313385 0 
535 -70.754318 0 -70.001549 0 -70.293350 0 -70.309273 0 
536 -70.705276 0 -70.001526 0 -70.289490 0 -70.305214 0 
537 -70.659172 0 -70.001503 0 -70.285690 0 -70.301208 0 
538 -70.615860 0 -70.001488 0 -70.281929 0 -70.297256 0 
539 -70.575195 0 -70.001465 0 -70.278221 0 -70.293350 0 
540 -70.537033 0 -70.001442 0 -70.274559 0 -70.289490 0 
541 -70.501244 0 -70.001427 0 -70.270950 0 -70.285690 0 
542 -70.467697 0 -70.001404 0 -70.267380 0 -70.281929 0 
543 -70.436264 0 -70.001389 0 -70.263855 0 -70.278221 0 
544 -70.406822 0 -70.001366 0 -70.260384 0 -70.274559 0 
545 -70.379272 0 -70.001350 0 -70.256950 0 -70.270950 0 
546 -70.353493 0 -70.001328 0 -70.253563 0 -70.267380 0 
547 -70.329384 0 -70.001312 0 -70.250221 0 -70.263855 0 
548 -70.306854 0 -70.001297 0 -70.246918 0 -70.260384 0 
549 -70.285797 0 -70.001282 0 -70.243660 0 -70.256950 0 
550 -70.266129 0 -70.001259 0 -70.240448 0 -70.253563 0 
551 -70.247757 0 -70.001244 0 -70.237267 0 -70.250221 0 
552 -70.230621 0 -70.001228 0 -70.234138 0 -70.246918 0 
553 -70.214622 0 -70.001213 0 -70.231041 0 -70.243660 0 
554 -70.199707 0 -70.001198 0 -70.227989 0 -70.240448 0 
555 -70.185791 0 -70.001175 0 -70.224976 0 -70.237267 0 
556 -70.172821 0 -70.001160 0 -70.222000 0 -70.234138 0 
557 -70.160736 0 -70.001144 0 -70.219070 0 -70.231041 0 
558 -70.149467 0 -70.001129 0 -70.216171 0 -70.227989 0 
559 -70.138977 0 -70.001114 0 -70.213310 0 -70.224976 0 
560 -70.129211 0 -70.001099 0 -70.210487 0 -70.222000 0 
561 -70.120110 0 -70.001083 0 -70.207703 0 -70.219070 0 
562 -70.111641 0 -70.001068 0 -70.204948 0 -70.216171 0 
563 -70.103760 0 -70.001060 0 -70.202240 0 -70.213310 0 
564 -70.096428 0 -70.001045 0 -70.199562 0 -70.210487 0 
565 -70.089600 0 -70.001030 0 -70.196915 0 -70.207703 0 
566 -70.083252 0 -70.001015 0 -70.194305 0 -70.204948 0 
567 -70.077347 0 -70.000999 0 -70.191727 0 -70.202240 0 
568 -70.071861 0 -70.000984 0 -70.189186 0 -70.199562 0 
569 -70.066750 0 -70.000977 0 -70.186676 0 -70.196915 0 
570 -70.062004 0 -70.000961 0 -70.184204 0 -70.194305 0 
571 -70.057594 0 -70.000946 0 -70.181755 0 -70.191727 0 
572 -70.053490 0 -70.000938 0 -70.179344 0 -70.189186 0 
573 -70.049675 0 -70.000923 0 -70.176964 0 -70.186676 0 
574 -69.846138 0 -70.000908 0 -70.174614 0 -70.184204 0 
575 -67.592415 0 -70.000900 0 -70.172295 0 -70.181755 0 
576 -59.889591 0 -70.000885 0 -70.170006 0 -70.179344 0 
577 -47.270634 0 -70.000877 0 -70.167747 0 -70.176964 0 
578 -38.048725 0 -70.000862 0 -70.165520 0 -70.174614 0 
579 -7.918248 0 -70.000847 0 -70.163322 0 -70.172295 0 
580 91.017616 1 -70.000839 0 -70.161148 0 -70.170006 0 
581 -32.546272 0 -70.000824 0 -70.159012 0 -70.167747 0 
582 -15.056712 0 -70.000816 0 -70.156891 0 -70.165520 0 
583 27.156870 0 -70.000809 0 -70.154808 0 -70.163322 0 
584 184.929443 1 -70.000793 0 -70.152748 0 -70.161148 0 
585 -69.261818 0 -70.000786 0 -70.150719 0 -70.159012 0 
586 -72.596100 0 -70.000771 0 -70.148712 0 -70.156891 0 
587 -75.643707 0 -70.000763 0 -70.146729 0 -70.154808 0 
588 -76.123253 0 -70.000755 0 -70.144775 0 -70.152748 8 
589 -76.177383 0 -70.000740 0 -70.142853 0 -70.150719 0 
590 -76.039284 0 -70.000732 0 -70.140945 0 -70.148712 0 
591 -75.821556 0 -70.000725 0 -70.139069 0 -70.146729 0 
592 -75.574425 0 -70.000710 0 -70.137215 0 -70.144775 0 
593 -75.319794 0 -70.000702 0 -70.135391 0 -70.142853 0 
594 -75.067200 0 -70.000694 0 -70.133583 0 -70.140945 0 
595 -74.820793 0 -70.000687 0 -70.131805 0 -70.139069 0 
596 -74.582336 0 -70.000671 0 -70.130051 0 -70.137215 0 
597 -74.352531 0 -70.000664 0 -70.128311 0 -70.135391 0 
598 -74.131577 0 -70.000656 0 -70.126602 0 -70.133583 0 
599 -73.919449 0 -70.000648 0 -70.124916 0 -70.131805 0 
600 -73.716026 0 -70.000641 0 -70.123253 0 -70.130051 0 
601 -73.521118 0 -70.000633 0 -70.121605 0 -70.128311 0 
602 -73.334503 0 -70.000626 0 -70.119980 0 -70.126602 0 
603 -73.155975 0 -70.000610 0 -70.118385 0 -70.124916 0 
604 -72.985298 0 -70.000603 0 -70.116798 0 -70.123253 0 
605 -72.822235 0 -70.000595 0 -70.115242 0 -70.121605 0 
606 -72.666573 0 -70.000587 0 -70.113701 0 -70.119980 0 
607 -72.518066 0 -70.000580 0 -70.112190 0 -70.118385 0 
608 -72.376495 0 -70.000572 0 -70.110687 0 -70.116798 0 
609 -72.241631 0 -70.000565 0 -70.109207 0 -70.115242 0 
610 -72.113251 0 -70.000557 0 -70.107750 0 -70.113701 0 
611 -71.991127 0 -70.000549 0 -70.106316 0 -70.112190 0 
612 -71.875038 0 -70.000542 0 -70.104889 0 -70.110687 0 
613 -71.764771 0 -70.000534 0 -70.103493 0 -70.109207 0 
614 -71.660103 0 -70.000526 0 -70.102104 0 -70.107750 0 
615 -71.560837 0 -70.000519 0 -70.100746 0 -70.106316 0 
616 -71.466743 0 -70.000511 0 -70.099396 0 -70.104889 0 
617 -71.377632 0 -70.000511 0 -70.098068 0 -70.103493 0 
618 -71.293289 0 -70.000504 0 -70.096756 0 -70.102104 0 
619 -71.213524 0 -70.000496 0 -70.095459 0 -70.100746 0 
620 -71.138138 0 -70.000488 0 -70.094185 0 -70.099396 0 
621 -71.066933 0 -70.000481 0 -70.092926 0 -70.098068 0 
622 -70.999741 0 -70.000473 0 -70.091682 0 -70.096756 0 
623 -70.936363 0 -70.000465 0 -70.090454 0 -70.095459 0 
624 -70.876625 0 -70.000458 0 -70.089249 0 -70.094185 0 
625 -70.820358 0 -70.000458 0 -70.088051 0 -70.092926 0 
626 -70.767395 0 -70.000450 0 -70.086876 0 -70.091682 0 
627 -70.717567 0 -70.000443 0 -70.085709 0 -70.090454 0 
628 -70.670723 0 -70.000435 0 -70.084564 0 -70.089249 0 
629 -70.626709 0 -70.000435 0 -70.083435 0 -70.088051 0 
630 -70.585381 0 -70.000427 0 -70.082314 0 -70.086876 0 
631 -70.546593 0 -70.000420 0 -70.081215 0 -70.085709 0 
632 -70.510201 0 -70.000412 0 -70.080124 0 -70.084564 0 
633 -70.476089 0 -70.000412 0 -70.079056 0 -70.083435 0 
634 -70.444130 0 -70.000404 0 -70.077995 0 -70.082314 0 
635 -70.414192 0 -70.000397 0 -70.076950 0 -70.081215 0 
636 -70.386162 0 -70.000389 0 -70.075920 0 -70.080124 0 
637 -70.359940 0 -70.000389 0 -70.074898 0 -70.079056 0 
638 -70.335419 0 -70.000381 0 -70.073898 0 -70.077995 0 
639 -70.312485 0 -70.000374 0 -70.072906 0 -70.076950 0 
640 -70.291061 0 -70.000374 0 -70.071930 0 -70.075920 0 
641 -70.271042 0 -70.000366 0 -70.070969 0 -70.074898 0 
642 -70.252350 0 -70.000359 0 -70.070015 0 -70.073898 0 
643 -70.234901 0 -70.000359 0 -70.069077 0 -70.072906 0 
644 -70.218620 0 -70.000351 0 -70.068153 0 -70.071930 0 
645 -70.203430 0 -70.000343 0 -70.067238 0 -70.070969 0 
646 -70.189270 0 -70.000343 0 -70.066338 0 -70.070015 0 
647 -70.176064 0 -70.000336 0 -70.065445 0 -70.069077 0 
648 -70.163750 0 -70.000336 0 -70.064568 0 -70.068153 0 
649 -70.152283 0 -70.000328 0 -70.063705 0 -70.067238 0 
650 -70.141602 0 -70.000320 0 -70.062851 0 -70.066338 0 
651 -70.131645 0 -70.000320 0 -70.062004 0 -70.065445 0 
652 -70.122383 0 -70.000313 0 -70.061172 0 -70.064568 0 
653 -70.113754 0 -70.000313 0 -70.060356 0 -70.063705 0 
654 -70.105728 0 -70.000305 0 -70.059540 0 -70.062851 0 
655 -70.098259 0 -70.000305 0 -70.058746 0 -70.062004 0 
656 -68.031303 0 -70.000298 0 -70.057953 0 -70.061172 0 
657 -62.815487 0 -70.000298 0 -70.057175 0 -70.060356 0 
658 -60.538380 0 -70.000290 0 -70.056412 0 -70.059540 0 
659 -55.780727 0 -70.000290 0 -70.055656 0 -70.058746 0 
660 -47.531155 0 -70.000282 0 -70.054909 0 -70.057953 0 
661 -37.768909 0 -70.000282 0 -70.054169 0 -70.057175 0 
662 -25.459087 0 -70.000275 0 -70.053444 0 -70.056412 0 
663 5.381511 0 -70.000275 0 -70.052727 0 -70.055656 0 
664 101.418060 1 -70.000267 0 -70.052017 0 -70.054909 0 
665 -67.702026 0 -70.000267 0 -70.051315 0 -70.054169 0 
666 -69.914230 0 -70.000259 0 -70.050629 0 -70.053444 0 
667 -71.754814 0 -70.000259 0 -70.049950 0 -70.052727 0 
668 -72.891457 0 -70.000252 0 -70.049278 0 -70.052017 0 
669 -73.486473 0 -70.000252 0 -70.048615 0 -70.051315 0 
670 -73.731148 0 -70.000244 0 -70.047966 0 -70.050629 0 
671 -73.772980 0 -70.000244 0 -70.047318 0 -70.049950 0 
672 -73.705353 0 -70.000237 0 -70.046684 0 -70.049278 0 
673 -73.581810 0 -70.000237 0 -70.046059 0 -70.048615 0 
674 -73.431679 0 -70.000237 0 -70.045441 0 -70.047966 0 
675 -73.270683 0 -70.000229 0 -70.044830 0 -70.047318 0 
676 -73.107208 0 -70.000229 0 -70.044228 0 -70.046684 0 
677 -72.945694 0 -70.000221 0 -70.043633 0 -70.046059 0 
678 -72.788460 0 -70.000221 0 -70.043045 0 -70.045441 0 
679 -72.636703 0 -70.000221 0 -70.042465 0 -70.044830 0 
680 -72.490982 0 -70.000214 0 -70.041893 0 -70.044228 0 
681 -72.351517 0 -70.000214 0 -70.041336 0 -70.043633 0 
682 -72.218353 0 -70.000206 0 -70.040779 0 -70.043045 0 
683 -72.091400 0 -70.000206 0 -70.040230 0 -70.042465 0 
684 -71.970543 0 -70.000206 0 -70.039688 0 -70.041893 0 
685 -71.855598 0 -70.000198 0 -70.039154 0 -70.041336 0 
686 -71.746384 0 -70.000198 0 -70.038628 0 -70.040779 0 
687 -71.642708 0 -70.000198 0 -70.038109 0 -70.040230 0 
688 -71.544373 0 -70.000191 0 -70.037598 0 -70.039688 0 
689 -71.451164 0 -70.000191 0 -70.037094 0 -70.039154 0 
690 -71.362892 0 -70.000191 0 -70.036591 0 -70.038628 0 
691 -71.279358 0 -70.000183 0 -70.036102 0 -70.038109 0 
692 -71.200356 0 -70.000183 0 -70.035614 0 -70.037598 0 
693 -71.125702 0 -70.000183 0 -70.035141 0 -70.037094 0 
694 -71.055199 0 -70.000175 0 -70.034668 0 -70.036591 0 
695 -70.988670 0 -70.000175 0 -70.034203 0 -70.036102 0 
696 -70.925926 0 -70.000175 0 -70.033737 0 -70.035614 0 
697 -70.866791 0 -70.000168 0 -70.033287 0 -70.035141 0 
698 -70.811104 0 -70.000168 0 -70.032837 0 -70.034668 0 
699 -70.758682 0 -70.000168 0 -70.032394 0 -70.034203 0 
700 -70.709381 0 -70.000168 0 -70.031960 0 -70.033737 0 
701 -70.663025 0 -70.000160 0 -70.031532 0 -70.033287 0 
702 -70.619484 0 -70.000160 0 -70.031105 0 -70.032837 0 
703 -70.578590 0 -70.000160 0 -70.030685 0 -70.032394 0 
704 -70.540222 0 -70.000153 0 -70.030273 0 -70.031960 0 
705 -70.504234 0 -70.000153 0 -70.029869 0 -70.031532 0 
706 -70.470497 0 -70.000153 0 -70.029465 0 -70.031105 0 
707 -70.438881 0 -70.000153 0 -70.029068 0 -70.030685 0 
708 -70.409279 0 -70.000145 0 -70.028679 0 -70.030273 0 
709 -70.381569 0 -70.000145 0 -70.028290 0 -70.029869 0 
710 -70.355644 0 -70.000145 0 -70.027908 0 -70.029465 0 
711 -70.331398 0 -70.000145 0 -70.027534 0 -70.029068 0 
712 -70.308731 0 -70.000137 0 -70.027168 0 -70.028679 0 
713 -70.287552 0 -70.000137 0 -70.026802 0 -70.028290 0 
714 -70.267761 0 -70.000137 0 -70.026436 0 -70.027908 0 
715 -70.249290 0 -70.000137 0 -70.026085 0 -70.027534 0 
716 -70.232048 0 -70.000130 0 -70.025734 0 -70.027168 0 
717 -70.215958 0 -70.000130 0 -70.025383 0 -70.026802 0 
718 -70.200943 0 -70.000130 0 -70.025047 0 -70.026436 0 
719 -70.186951 0 -70.000130 0 -70.024704 0 -70.026085 0 
720 -70.173904 0 -70.000122 0 -70.024376 0 -70.025734 0 
721 -70.161743 0 -70.000122 0 -70.024048 0 -70.025383 0 
722 -70.150406 0 -70.000122 0 -70.023720 0 -70.025047 0 
723 -70.139854 0 -70.000122 0 -70.023407 0 -70.024704 0 
724 -70.130020 0 -70.000122 0 -70.023087 0 -70.024376 0 
725 -70.120865 0 -70.000114 0 -70.022781 0 -70.024048 0 
726 -70.112350 0 -70.000114 0 -70.022469 0 -70.023720 0 
727 -70.104416 0 -70.000114 0 -70.022171 0 -70.023407 0 
728 -70.097038 0 -70.000114 0 -70.021873 0 -70.023087 0 
729 -70.090172 0 -70.000114 0 -70.021576 0 -70.022781 0 
730 -70.083778 0 -70.000107 0 -70.021286 0 -70.022469 0 
731 -70.077843 0 -70.000107 0 -70.020996 0 -70.022171 0 
732 -70.072311 0 -70.000107 0 -70.020714 0 -70.021873 0 
733 -70.067177 0 -70.000107 0 -70.020439 0 -70.021576 0 
734 -70.062401 0 -70.000107 0 -70.020164 0 -70.021286 0 
735 -70.057961 0 -70.000099 0 -70.019890 0 -70.020996 0 
736 -69.423828 0 -70.000099 0 -70.019623 0 -70.020714 0 
737 -66.172417 0 -70.000099 0 -70.019356 0 -70.020439 0 
738 -65.772316 0 -70.000099 0 -70.019096 0 -70.020164 0 
739 -63.316193 0 -70.000099 0 -70.018837 0 -70.019890 0 
740 -57.090397 0 -70.000092 0 -70.018585 0 -70.019623 0 
741 -46.653439 0 -70.000092 0 -70.018333 0 -70.019356 0 
742 -40.689873 0 -70.000092 0 -70.018089 0 -70.019096 0 
743 -31.824486 0 -70.000092 0 -70.017845 0 -70.018837 0 
744 -14.246879 0 -70.000092 0 -70.017609 0 -70.018585 0 
745 31.316738 1 -70.000092 0 -70.017372 0 -70.018333 0 
746 -67.809494 0 -70.000092 0 -70.017136 0 -70.018089 0 
747 -70.114693 0 -70.000084 0 -70.016907 0 -70.017845 0 
748 -71.747787 0 -70.000084 0 -70.016678 0 -70.017609 0 
749 -72.746162 0 -70.000084 0 -70.016449 0 -70.017372 0 
750 -73.267365 0 -70.000084 0 -70.016228 0 -70.017136 0 
751 -73.480995 0 -70.000084 0 -70.016014 0 -70.016907 0 
752 -73.514999 0 -70.000084 0 -70.015793 0 -70.016678 0 
753 -73.450600 0 -70.000076 0 -70.015579 0 -70.016449 0 
754 -73.335060 0 -70.000076 0 -70.015373 0 -70.016228 0 
755 -73.194725 0 -70.000076 0 -70.015167 0 -70.016014 0 
756 -73.044006 0 -70.000076 0 -70.014961 0 -70.015793 0 
757 -72.890747 0 -70.000076 0 -70.014763 0 -70.015579 0 
758 -72.739174 0 -70.000076 0 -70.014565 0 -70.015373 0 
759 -72.591545 0 -70.000076 0 -70.014366 0 -70.015167 0 
760 -72.449036 0 -70.000076 0 -70.014168 0 -70.014961 0 
761 -72.312233 0 -70.000069 0 -70.013977 0 -70.014763 0 
762 -72.181351 0 -70.000069 0 -70.013794 0 -70.014565 0 
763 -72.056458 0 -70.000069 0 -70.013603 0 -70.014366 0 
764 -71.937469 0 -70.000069 0 -70.013420 0 -70.014168 0 
765 -71.824280 0 -70.000069 0 -70.013245 0 -70.013977 0 
766 -71.716713 0 -70.000069 0 -70.013062 0 -70.013794 0 
767 -71.614601 0 -70.000069 0 -70.012886 0 -70.013603 0 
768 -71.517754 0 -70.000069 0 -70.012711 0 -70.013420 0 
769 -71.425964 0 -70.000061 0 -70.012543 0 -70.013245 0 
770 -71.339050 0 -70.000061 0 -70.012375 0 -70.013062 0 
771 -71.256813 0 -70.000061 0 -70.012207 0 -70.012886 0 
772 -71.179054 0 -70.000061 0 -70.012039 0 -70.012711 0 
773 -71.105576 0 -70.000061 0 -70.011879 0 -70.012543 0 
774 -71.036209 0 -70.000061 0 -70.011719 0 -70.012375 0 
775 -70.970757 0 -70.000061 0 -70.011559 0 -70.012207 0 
776 -70.909042 0 -70.000061 0 -70.011406 0 -70.012039 0 
777 -70.850883 0 -70.000061 0 -70.011253 0 -70.011879 0 
778 -70.796127 0 -70.000053 0 -70.011101 0 -70.011719 0 
