# Next line contains the total soma count (includes inactive):
24876
# Next line contains the total number of reported cells (selected_in_node + parents + children). 11 + 0 + 0 = 11.
11
# Next line contains the soma ids reported:
0 1 2 3 4 5 6 7 8 9 10 
# Next line contains the number of cycles:
1000
#Cycle [SomaId(0)_V SomaId(0)_F]...[SomaId(N)_V SomaId(N)_F] 
# Where F is bit flags: 0 = FIRED_STATE_NOTHING; 1 = FIRED_STATE_REGULAR; 2 = FIRED_STATE_FORCED; 4 = FIRED_STATE_BINARY; 8 = FIRED_STATE_SUPPRESSED.
#Cycle 0_V 0_F 1_V 1_F 2_V 2_F 3_V 3_F 4_V 4_F 5_V 5_F 6_V 6_F 7_V 7_F 8_V 8_F 9_V 9_F 10_V 10_F 
427 -77.125671 0 -75.922096 0 -77.169693 0 -77.678200 0 -70.931274 0 -77.643517 0 -75.357391 0 -77.210823 0 -77.458199 0 -70.747726 0 -76.823883 0 
428 -77.301254 0 -77.280075 0 -77.976593 0 -78.038025 0 -75.344254 0 -78.403473 0 -76.010635 0 -78.374657 0 -77.314697 0 -74.503319 0 -77.662384 0 
429 -77.171432 0 -77.650681 0 -78.061852 0 -77.946289 0 -77.639328 0 -78.442245 0 -76.150871 0 -78.572159 0 -77.059029 0 -76.534523 0 -77.781433 0 
430 -76.925293 0 -77.582306 0 -77.866760 0 -77.690613 0 -78.399712 0 -78.215698 0 -76.051575 0 -78.395966 0 -76.766548 0 -77.296059 0 -77.610085 0 
431 -76.639839 0 -77.347145 0 -77.575874 0 -77.382317 0 -78.438896 0 -77.903801 0 -75.850410 0 -78.096313 0 -76.466301 0 -77.407013 0 -77.335274 0 
432 -76.345268 0 -77.055374 0 -77.257416 0 -77.061905 0 -78.212624 0 -77.569809 0 -75.609886 0 -77.761963 0 -76.169479 0 -77.247353 0 -77.028671 0 
433 -76.053413 0 -76.748840 0 -76.935982 0 -76.744057 0 -77.900909 0 -77.235535 0 -75.357445 0 -77.423203 0 -75.880424 0 -76.987366 0 -76.716949 0 
434 -75.768913 0 -76.443336 0 -76.620483 0 -76.434105 0 -77.567047 0 -76.908531 0 -75.105057 0 -77.090408 0 -75.600746 0 -76.694923 0 -76.410049 0 
435 -75.493546 0 -76.144844 0 -76.314117 0 -76.133972 0 -77.232880 0 -76.591423 0 -74.857964 0 -76.767120 0 -75.330986 0 -76.396286 0 -76.111687 0 
436 -75.227928 0 -75.855591 0 -76.017990 0 -75.844246 0 -76.905983 0 -76.285027 0 -74.618431 0 -76.454498 0 -75.071236 0 -76.101646 0 -75.823181 0 
437 -74.972183 0 -75.576340 0 -75.732399 0 -75.565025 0 -76.588966 0 -75.989494 0 -74.387375 0 -76.152832 0 -74.821404 0 -75.814934 0 -75.544930 0 
438 -74.726227 0 -75.307274 0 -75.457306 0 -75.296204 0 -76.282661 0 -75.704750 0 -74.165100 0 -75.862061 0 -74.581299 0 -75.537643 0 -75.276955 0 
439 -74.489899 0 -75.048332 0 -75.192551 0 -75.037598 0 -75.987213 0 -75.430595 0 -73.951653 0 -75.582016 0 -74.350708 0 -75.270256 0 -75.019127 0 
440 -74.262985 0 -74.799332 0 -74.937920 0 -74.788979 0 -75.702553 0 -75.166817 0 -73.746910 0 -75.312477 0 -74.129402 0 -75.012825 0 -74.771248 0 
441 -74.045258 0 -74.560074 0 -74.693192 0 -74.550102 0 -75.428490 0 -74.913162 0 -73.550697 0 -75.053207 0 -73.917145 0 -74.765266 0 -74.533089 0 
442 -73.836479 0 -74.330322 0 -74.458115 0 -74.320740 0 -75.164787 0 -74.669388 0 -73.362823 0 -74.803963 0 -73.713699 0 -74.527374 0 -74.304413 0 
443 -73.636414 0 -74.109840 0 -74.232452 0 -74.100639 0 -74.911209 0 -74.435257 0 -73.183060 0 -74.564491 0 -73.518822 0 -74.298950 0 -74.084984 0 
444 -73.444824 0 -73.898384 0 -74.015953 0 -73.889565 0 -74.667519 0 -74.210510 0 -73.011185 0 -74.334549 0 -73.332268 0 -74.079750 0 -73.874550 0 
445 -73.261475 0 -73.695717 0 -73.808380 0 -73.687271 0 -74.433456 0 -73.994911 0 -72.846962 0 -74.113884 0 -73.153816 0 -73.869545 0 -73.672890 0 
446 -73.086128 0 -73.501602 0 -73.609497 0 -73.493507 0 -74.208786 0 -73.788216 0 -72.690170 0 -73.902260 0 -72.983223 0 -73.668091 0 -73.479744 0 
447 -72.918541 0 -73.315796 0 -73.419060 0 -73.308052 0 -73.993256 0 -73.590179 0 -72.540573 0 -73.699425 0 -72.820251 0 -73.475151 0 -73.294876 0 
448 -72.758492 0 -73.138062 0 -73.236824 0 -73.130661 0 -73.786629 0 -73.400566 0 -72.397949 0 -73.505150 0 -72.664673 0 -73.290482 0 -73.118065 0 
449 -72.605743 0 -72.968170 0 -73.062561 0 -72.961090 0 -73.588661 0 -73.219139 0 -72.262062 0 -73.319191 0 -72.516258 0 -73.113861 0 -72.949059 0 
450 -72.460068 0 -72.805878 0 -72.896027 0 -72.799118 0 -73.399117 0 -73.045654 0 -72.132690 0 -73.141312 0 -72.374771 0 -72.945045 0 -72.787628 0 
451 -72.321228 0 -72.650955 0 -72.737000 0 -72.644508 0 -73.217743 0 -72.879875 0 -72.009613 0 -72.971275 0 -72.239983 0 -72.783791 0 -72.633537 0 
452 -72.189011 0 -72.503174 0 -72.585236 0 -72.497025 0 -73.044319 0 -72.721581 0 -71.892601 0 -72.808838 0 -72.111679 0 -72.629883 0 -72.486565 0 
453 -72.063179 0 -72.362297 0 -72.440514 0 -72.356445 0 -72.878609 0 -72.570534 0 -71.781448 0 -72.653778 0 -71.989632 0 -72.483078 0 -72.346481 0 
454 -71.943520 0 -72.228111 0 -72.302605 0 -72.222534 0 -72.720367 0 -72.426498 0 -71.675934 0 -72.505867 0 -71.873619 0 -72.343155 0 -72.213051 0 
455 -71.829811 0 -70.110382 0 -72.171280 0 -70.105080 0 -72.569374 0 -68.309250 0 -71.575844 0 -68.384872 0 -71.763428 0 -70.219887 0 -72.086052 0 
456 -71.721832 0 -58.733879 0 -72.046318 0 -60.718410 0 -70.445396 0 -44.940208 0 -71.480965 0 -52.384239 0 -69.678833 0 -53.666744 0 -71.965263 0 
457 -67.639374 0 -39.031666 0 -65.957489 0 -30.864729 0 -57.085884 0 -17.424601 0 -59.431095 0 -21.823395 0 -56.296597 0 -21.352222 0 -59.930466 0 
458 -50.767216 0 -8.975881 0 -57.433048 0 -2.376887 0 -46.355076 0 31.356436 1 -50.738697 0 19.427557 0 -49.124359 0 18.732950 0 -53.488014 0 
459 -49.569901 0 48.466160 1 -58.577442 0 74.214394 1 -42.968399 0 -56.806187 0 -47.522396 0 162.584183 1 -47.150513 0 153.310562 1 -53.527912 0 
460 -33.926628 0 -10.858727 0 -28.113779 0 1.829865 0 -21.328377 0 43.353828 1 -22.752127 0 46.138039 1 -28.203094 0 44.006268 1 -37.727757 0 
461 10.544774 0 173.798401 1 35.411739 1 225.018860 1 62.198105 1 86.544823 1 52.721111 1 82.159142 1 45.171482 1 66.374458 1 26.253086 0 
462 163.136948 1 0.785717 0 -31.647270 0 -19.483147 0 -25.819899 0 -9.657417 0 -27.987387 0 -28.164318 0 -11.572666 0 0.018232 0 229.493866 1 
463 -46.209644 0 102.978790 1 0.472143 0 35.204357 1 5.922793 0 47.488808 1 0.956508 0 -3.625142 0 37.417667 1 77.199142 1 -62.248867 0 
464 -44.046791 0 -68.188316 0 76.837463 1 -70.194252 0 96.309608 1 -70.698479 0 78.528168 1 60.646786 1 -68.960846 0 -71.021538 0 -65.505531 0 
465 -40.399006 0 -72.670082 0 -69.080887 0 -74.144760 0 -69.395287 0 -74.967735 0 -69.100792 0 -71.063522 0 -72.088791 0 -75.489662 0 -68.514900 0 
466 -33.820442 0 -73.539238 0 -72.291565 0 -76.365837 0 -72.819908 0 -75.244484 0 -72.325134 0 -73.557190 0 -74.076004 0 -77.790619 0 -70.900574 0 
467 -20.605345 0 -73.835716 0 -74.307915 0 -73.242569 0 -74.905914 0 -77.143814 0 -74.346176 0 -74.825226 0 -75.076530 0 -74.535156 0 -72.506653 0 
468 11.187265 0 -75.801392 0 -75.301323 0 -75.444794 0 -75.875153 0 -77.775391 0 -75.338287 0 -77.253067 0 -75.445595 0 -76.805130 0 -73.422333 0 
469 116.335205 1 -76.608780 0 -75.651405 0 -76.418251 0 -76.173981 0 -77.803558 0 -75.685188 0 -78.124886 0 -75.480515 0 -77.654495 0 -73.852524 0 
470 -69.613091 0 -76.783508 0 -75.668137 0 -76.681488 0 -76.144180 0 -77.597122 0 -75.698929 0 -78.225769 0 -75.357018 0 -77.778542 0 -73.989403 0 
471 -73.183609 0 -76.674423 0 -75.530258 0 -76.614067 0 -75.970558 0 -77.309563 0 -75.558701 0 -78.029839 0 -75.163872 0 -77.609200 0 -73.965012 0 
472 -75.312317 0 -76.451195 0 -75.326027 0 -76.409897 0 -75.739136 0 -76.998718 0 -75.352676 0 -77.734009 0 -74.943123 0 -77.335167 0 -73.857330 0 
473 -76.260468 0 -76.186661 0 -75.096436 0 -76.154343 0 -75.487854 0 -76.685997 0 -75.121643 0 -77.409912 0 -74.714317 0 -77.028870 0 -73.709167 0 
474 -76.522842 0 -75.910934 0 -74.860168 0 -75.883163 0 -75.233215 0 -76.379364 0 -74.884163 0 -77.082916 0 -74.486488 0 -76.717255 0 -73.543259 0 
475 -76.461899 0 -75.636421 0 -74.625740 0 -75.611221 0 -74.982430 0 -76.081757 0 -74.648666 0 -76.762047 0 -74.263817 0 -76.410400 0 -73.371536 0 
476 -76.265114 0 -75.368225 0 -74.397018 0 -75.344704 0 -74.738609 0 -75.794197 0 -74.418953 0 -76.450500 0 -74.048187 0 -76.112038 0 -73.200249 0 
477 -76.016296 0 -75.108429 0 -74.175705 0 -75.086151 0 -74.503059 0 -75.516968 0 -74.196709 0 -76.149361 0 -73.840424 0 -75.823532 0 -73.032623 0 
478 -75.751129 0 -74.857811 0 -73.962524 0 -74.836571 0 -74.276260 0 -75.250023 0 -73.982643 0 -75.858879 0 -73.640800 0 -75.545273 0 -72.870323 0 
479 -75.484650 0 -74.616600 0 -73.757706 0 -74.596283 0 -74.058319 0 -74.993217 0 -73.776978 0 -75.579033 0 -73.449356 0 -75.277290 0 -72.714134 0 
480 -75.223228 0 -74.384766 0 -73.561249 0 -74.365303 0 -73.849182 0 -74.746338 0 -73.579689 0 -75.309647 0 -73.265991 0 -75.019447 0 -72.564415 0 
481 -74.969513 0 -74.162163 0 -73.373032 0 -74.143517 0 -73.648682 0 -74.509163 0 -73.390678 0 -75.050499 0 -73.090553 0 -74.771553 0 -72.421249 0 
482 -74.724571 0 -73.948608 0 -73.192886 0 -73.930733 0 -73.456619 0 -74.281448 0 -73.209763 0 -74.801369 0 -72.922829 0 -74.533386 0 -72.284607 0 
483 -74.488762 0 -73.743866 0 -73.020607 0 -73.726746 0 -73.272789 0 -74.062950 0 -73.036743 0 -74.562004 0 -72.762619 0 -74.304695 0 -72.154358 0 
484 -74.262131 0 -73.547722 0 -72.855988 0 -73.531334 0 -73.096954 0 -73.853432 0 -72.871391 0 -74.332161 0 -72.609703 0 -74.085251 0 -72.030350 0 
485 -74.044556 0 -73.359940 0 -72.698792 0 -73.344254 0 -72.928902 0 -73.652657 0 -72.713501 0 -74.111595 0 -72.463852 0 -73.874817 0 -71.912399 0 
486 -73.835869 0 -73.180283 0 -72.548805 0 -73.165283 0 -72.768387 0 -73.460373 0 -72.562836 0 -73.900070 0 -72.324844 0 -73.673134 0 -71.800301 0 
487 -73.635864 0 -73.008514 0 -72.405792 0 -72.994186 0 -72.615189 0 -73.276344 0 -72.419167 0 -73.697327 0 -72.192451 0 -73.479980 0 -71.693855 0 
488 -73.444321 0 -72.844406 0 -72.269539 0 -72.830719 0 -72.469070 0 -73.100342 0 -72.282272 0 -73.503143 0 -72.066460 0 -73.295105 0 -71.592857 0 
489 -73.261002 0 -72.687729 0 -72.139809 0 -72.674667 0 -72.329811 0 -72.932121 0 -72.151924 0 -73.317268 0 -71.946640 0 -73.118279 0 -71.497101 0 
490 -73.085678 0 -72.538239 0 -72.016380 0 -72.525787 0 -72.197174 0 -72.771461 0 -72.027908 0 -73.139473 0 -71.832771 0 -72.949265 0 -71.406380 0 
491 -72.918121 0 -72.395721 0 -71.899040 0 -72.383850 0 -72.070953 0 -72.618118 0 -71.909996 0 -72.969513 0 -71.724648 0 -72.787827 0 -71.320496 0 
492 -72.758087 0 -72.259941 0 -71.787560 0 -72.248634 0 -71.950905 0 -72.471863 0 -71.797966 0 -72.807159 0 -71.622040 0 -72.633728 0 -71.239250 0 
493 -72.605362 0 -72.130669 0 -71.681732 0 -72.119911 0 -71.836830 0 -72.332466 0 -71.691605 0 -72.652184 0 -71.524750 0 -72.486748 0 -71.162453 0 
494 -72.459702 0 -72.007690 0 -71.581345 0 -71.997459 0 -71.728493 0 -72.199707 0 -71.590706 0 -72.504341 0 -71.432564 0 -72.346649 0 -71.089897 0 
495 -72.320885 0 -71.890778 0 -71.486176 0 -71.881058 0 -71.625694 0 -72.073357 0 -71.495049 0 -72.363419 0 -71.345268 0 -72.213211 0 -71.021400 0 
496 -72.188683 0 -71.379715 0 -71.396027 0 -70.770485 0 -71.528206 0 -71.153198 0 -69.414429 0 -71.829178 0 -69.272675 0 -70.096207 0 -70.956787 0 
497 -70.072868 0 -68.219566 0 -69.320702 0 -66.826347 0 -69.445839 0 -68.728706 0 -65.978241 0 -66.663864 0 -63.842892 0 -61.289272 0 -62.935875 0 
498 -64.655228 0 -65.160645 0 -57.922112 0 -56.087589 0 -56.060463 0 -57.432663 0 -61.250450 0 -51.901299 0 -55.301430 0 -54.786980 0 -58.314503 0 
499 -54.302067 0 -57.220295 0 -51.000877 0 -42.893635 0 -48.764172 0 -47.179611 0 -56.735546 0 -42.795563 0 -53.734451 0 -46.139641 0 -59.340511 0 
500 -50.656677 0 -47.275902 0 -47.867935 0 -31.630756 0 -46.535072 0 -35.343891 0 -57.582973 0 -26.602379 0 -53.713940 0 -31.936085 0 -60.563099 0 
501 -49.580925 0 -27.385048 0 -45.163799 0 4.121615 0 -41.077061 0 -7.580796 0 -56.668407 0 10.504626 0 -51.757992 0 0.669239 0 -61.948738 0 
502 -48.038898 0 3.572399 0 -40.818756 0 94.993271 1 -33.619881 0 52.963364 1 -57.587620 0 117.152908 1 -51.086910 0 82.583870 1 -63.433731 0 
503 -45.720993 0 88.995750 1 -33.180202 0 -68.104141 0 -16.775099 0 -66.037155 0 -58.747295 0 -66.286240 0 -48.184093 0 -66.177399 0 -62.929317 0 
504 -40.027691 0 -66.092606 0 -13.874176 0 -66.624939 0 25.047459 0 -68.872223 0 -58.144138 0 -69.321457 0 -43.853249 0 -65.125458 0 -60.452087 0 
505 -31.945765 0 -66.972443 0 31.391758 1 -69.341850 0 176.132599 1 -71.067223 0 -59.471760 0 -71.621460 0 -38.744202 0 -68.120560 0 -61.909943 0 
506 -15.397910 0 -69.629250 0 -68.134186 0 -69.383110 0 -68.502197 0 -70.517906 0 -61.025616 0 -73.086197 0 -29.397160 0 -68.545677 0 -63.471615 0 
507 26.710501 0 -69.588127 0 -70.676781 0 -69.323715 0 -71.308754 0 -72.055786 0 -62.741432 0 -73.865311 0 -9.536456 0 -70.784409 0 -65.039642 0 
508 183.400970 1 -71.468040 0 -72.423767 0 -71.195526 0 -73.171349 0 -72.965622 0 -64.512718 0 -74.192169 0 44.354523 1 -72.296555 0 -66.507095 0 
509 -68.770615 0 -72.658333 0 -73.436981 0 -72.405830 0 -74.187248 0 -73.420296 0 -66.208061 0 -74.259705 0 -68.334740 0 -73.169968 0 -67.783646 0 
510 -71.766281 0 -73.302284 0 -73.922455 0 -73.080017 0 -74.624588 0 -73.589661 0 -67.704308 0 -74.190765 0 -71.021858 0 -73.590988 0 -68.816818 0 
511 -73.704376 0 -73.583847 0 -74.086006 0 -73.390366 0 -74.730507 0 -73.595894 0 -68.920494 0 -74.054268 0 -72.833595 0 -73.734276 0 -69.598045 0 
512 -74.713638 0 -73.651138 0 -74.072289 0 -73.480843 0 -74.665657 0 -73.514374 0 -69.833755 0 -73.886681 0 -73.850044 0 -73.721703 0 -70.152870 0 
513 -75.111931 0 -73.600616 0 -73.967186 0 -73.447914 0 -74.518700 0 -73.388130 0 -70.470558 0 -73.706841 0 -74.310158 0 -73.626778 0 -70.524147 0 
514 -75.176064 0 -73.488754 0 -73.817749 0 -73.349342 0 -74.335098 0 -73.240860 0 -70.883904 0 -73.524414 0 -74.442322 0 -73.490738 0 -70.757370 0 
515 -75.076180 0 -73.346924 0 -73.648796 0 -73.217827 0 -74.137466 0 -73.085419 0 -71.131744 0 -73.344345 0 -74.400307 0 -73.335991 0 -70.892235 0 
516 -74.901421 0 -73.192177 0 -73.473274 0 -73.071404 0 -73.937004 0 -72.928726 0 -71.264389 0 -73.169128 0 -74.271851 0 -73.174530 0 -70.959717 0 
517 -74.695412 0 -73.033691 0 -73.297897 0 -72.919945 0 -73.739212 0 -72.774498 0 -71.320335 0 -72.999985 0 -74.103264 0 -73.012764 0 -70.982445 0 
518 -74.478996 0 -72.876373 0 -73.126122 0 -72.768776 0 -73.546768 0 -72.624687 0 -71.326927 0 -72.837494 0 -73.918236 0 -72.854057 0 -70.976219 0 
519 -74.262077 0 -72.722839 0 -72.959709 0 -72.620796 0 -73.360962 0 -72.480301 0 -71.302711 0 -72.681839 0 -73.728752 0 -72.700195 0 -70.951805 0 
520 -74.049362 0 -72.574432 0 -72.799500 0 -72.477516 0 -73.182335 0 -72.341812 0 -71.259941 0 -72.533051 0 -73.540848 0 -72.552048 0 -70.916397 0 
521 -73.843048 0 -72.431824 0 -72.645859 0 -72.339706 0 -73.011093 0 -72.209389 0 -71.206581 0 -72.391022 0 -73.357552 0 -72.410019 0 -70.874763 0 
522 -73.644127 0 -72.295288 0 -72.498901 0 -72.207726 0 -72.847221 0 -72.083046 0 -71.147751 0 -72.255615 0 -73.180344 0 -72.274239 0 -70.830025 0 
523 -73.452988 0 -72.164894 0 -72.358582 0 -72.081665 0 -72.690620 0 -71.962700 0 -71.086685 0 -72.126648 0 -73.009903 0 -72.144691 0 -70.784210 0 
524 -73.269714 0 -72.040604 0 -72.224785 0 -71.961517 0 -72.541122 0 -71.848213 0 -71.025452 0 -72.003922 0 -72.846497 0 -72.021286 0 -70.738625 0 
525 -73.094246 0 -71.922279 0 -72.097343 0 -71.847168 0 -72.398537 0 -71.739418 0 -70.965324 0 -71.887230 0 -72.690170 0 -71.903854 0 -70.694077 0 
526 -72.926437 0 -71.809769 0 -71.976082 0 -71.738472 0 -72.262665 0 -71.636131 0 -70.907074 0 -71.776367 0 -72.540833 0 -71.792236 0 -70.651085 0 
527 -72.766113 0 -71.702896 0 -71.860794 0 -71.635262 0 -72.133293 0 -71.538147 0 -70.851151 0 -71.671127 0 -72.398346 0 -71.686226 0 -70.609924 0 
528 -72.613060 0 -71.601463 0 -71.751274 0 -71.537346 0 -72.010201 0 -71.445282 0 -70.797806 0 -71.571297 0 -72.262535 0 -71.585648 0 -70.570770 0 
529 -72.467072 0 -71.505280 0 -71.647324 0 -71.444534 0 -71.893173 0 -71.357330 0 -70.747147 0 -71.476662 0 -72.133194 0 -71.490280 0 -70.533669 0 
530 -72.327919 0 -71.414146 0 -71.548729 0 -71.356636 0 -71.781998 0 -71.274101 0 -70.699188 0 -71.387024 0 -72.010124 0 -71.399933 0 -70.498634 0 
531 -72.195389 0 -71.327858 0 -71.455284 0 -71.273445 0 -71.676453 0 -71.195389 0 -70.653900 0 -71.302177 0 -71.893112 0 -71.314400 0 -70.465630 0 
532 -72.069252 0 -71.246216 0 -71.366783 0 -71.194771 0 -71.576340 0 -71.121010 0 -70.611214 0 -71.221931 0 -71.781952 0 -71.233490 0 -70.434586 0 
533 -71.949295 0 -71.169037 0 -71.283028 0 -71.120430 0 -71.481438 0 -71.050774 0 -70.571045 0 -71.146080 0 -71.676414 0 -71.157005 0 -70.405441 0 
534 -71.835297 0 -71.096115 0 -71.203827 0 -71.050224 0 -71.391541 0 -70.984489 0 -70.533287 0 -71.074432 0 -71.576309 0 -71.084755 0 -70.378105 0 
535 -63.147045 0 -65.237274 0 -62.538975 0 -67.583977 0 -68.316452 0 -63.551987 0 -67.907829 0 -68.006813 0 -71.481407 0 -70.616554 0 -70.352493 0 
536 -50.388710 0 -40.916763 0 -53.387444 0 -44.284126 0 -62.920422 0 -34.329548 0 -62.178982 0 -41.223850 0 -62.021515 0 -54.705284 0 -63.338512 0 
537 -34.105598 0 24.320017 0 -27.227798 0 14.665676 0 -43.418613 0 50.301735 1 -46.877369 0 22.439064 0 -48.163033 0 -0.060280 0 -57.547729 0 
538 -6.085085 0 227.682724 1 7.306381 0 201.703949 1 -25.446913 0 -10.690792 0 -18.749319 0 206.760284 1 -18.229488 0 129.999725 1 -37.139900 0 
539 65.131927 1 -29.877878 0 112.051918 1 -37.012512 0 9.396279 0 76.673340 1 27.132141 0 -27.879539 0 27.941078 0 -19.103596 0 -5.216757 0 
540 26.775131 0 122.971199 1 11.354296 0 131.545837 1 174.903107 1 59.477440 1 232.196625 1 105.723930 1 214.631104 1 113.429947 1 68.365021 1 
541 277.270996 1 211.748901 1 207.644516 1 261.461609 1 105.146828 1 280.512573 1 146.850845 1 316.844482 1 134.369385 1 346.618408 1 116.961494 1 
542 -66.127998 0 -3.131040 0 -60.217495 0 -15.633960 0 -45.666515 0 -1.907561 0 -27.295692 0 29.363764 0 -1.807085 0 37.491501 1 22.967918 0 
543 -70.157341 0 66.610435 1 -64.281921 0 27.644291 0 -43.957878 0 68.241127 1 -6.409734 0 195.414871 1 68.182785 1 -52.561073 0 169.849747 1 
544 -71.138222 0 -68.770485 0 -68.283768 0 187.427826 1 -39.020344 0 -71.287888 0 52.536991 1 -70.919594 0 -70.150810 0 -56.001949 0 -69.809891 0 
545 -69.647202 0 -71.676064 0 -67.561653 0 -64.948982 0 -29.922653 0 -73.926842 0 -68.026054 0 -73.335419 0 -72.073380 0 -60.446594 0 -71.520599 0 
546 -72.477402 0 -75.452316 0 -70.863655 0 -70.652069 0 -12.639921 0 -75.240013 0 -72.390060 0 -76.571381 0 -75.134491 0 -61.533188 0 -74.481308 0 
547 -74.203705 0 -77.332184 0 -73.156769 0 -74.936333 0 33.078201 1 -77.649368 0 -75.225929 0 -77.955765 0 -76.637161 0 -66.511887 0 -76.017639 0 
548 -75.039444 0 -77.934662 0 -74.444893 0 -77.228790 0 -70.020355 0 -78.462090 0 -76.583771 0 -78.278778 0 -77.131065 0 -71.036087 0 -76.583954 0 
549 -75.326431 0 -77.941902 0 -75.013229 0 -78.038040 0 -73.858582 0 -78.516975 0 -77.013824 0 -78.161446 0 -77.139305 0 -74.256287 0 -76.652763 0 
550 -75.327286 0 -77.722664 0 -75.166489 0 -78.120125 0 -76.055252 0 -78.293159 0 -77.001381 0 -77.889648 0 -76.948837 0 -75.986771 0 -76.504250 0 
551 -75.192764 0 -77.426926 0 -75.109505 0 -77.921577 0 -76.955482 0 -77.980049 0 -76.807312 0 -77.570396 0 -76.684944 0 -76.653831 0 -76.269478 0 
552 -74.998703 0 -77.110214 0 -74.954155 0 -77.627892 0 -77.148605 0 -77.643799 0 -76.545715 0 -77.241554 0 -76.398109 0 -76.763206 0 -76.004463 0 
553 -74.781296 0 -76.792732 0 -74.756149 0 -77.307144 0 -77.032173 0 -77.307022 0 -76.263054 0 -76.916504 0 -76.108330 0 -76.627594 0 -75.732567 0 
554 -74.557549 0 -76.481895 0 -74.542274 0 -76.983719 0 -76.795433 0 -76.977516 0 -75.977982 0 -76.599991 0 -75.823555 0 -76.394768 0 -75.463509 0 
555 -75.325417 0 -76.180374 0 -74.325287 0 -76.666397 0 -76.516937 0 -76.657936 0 -75.697983 0 -76.483650 0 -75.546936 0 -76.127586 0 -75.201363 0 
556 -74.620331 0 -75.889091 0 -74.111244 0 -76.358322 0 -76.227974 0 -76.349129 0 -75.426071 0 -76.082413 0 -75.279655 0 -75.852051 0 -74.947762 0 
557 -74.167412 0 -75.608269 0 -73.903023 0 -76.060555 0 -75.940994 0 -76.051254 0 -75.163399 0 -75.750740 0 -75.022087 0 -75.578865 0 -74.703316 0 
558 -73.838860 0 -75.337845 0 -73.701927 0 -75.773369 0 -75.660950 0 -75.764214 0 -74.910332 0 -75.455002 0 -74.774269 0 -75.312462 0 -74.468170 0 
559 -73.577194 0 -75.077652 0 -73.508507 0 -75.496735 0 -75.389793 0 -75.487823 0 -74.666893 0 -75.180969 0 -74.536079 0 -75.054634 0 -74.242271 0 
560 -73.354408 0 -74.827477 0 -73.322929 0 -75.230469 0 -75.128204 0 -75.221863 0 -74.432968 0 -74.922279 0 -74.307327 0 -74.806030 0 -74.025467 0 
561 -73.156143 0 -74.587090 0 -73.145187 0 -74.974380 0 -74.876350 0 -74.966080 0 -74.208374 0 -74.675941 0 -74.087799 0 -74.566818 0 -73.817551 0 
562 -72.974747 0 -74.356247 0 -72.975143 0 -74.728218 0 -74.634178 0 -74.720230 0 -73.992897 0 -74.440437 0 -73.877266 0 -74.336960 0 -73.618301 0 
563 -72.806000 0 -74.134705 0 -72.812630 0 -74.491753 0 -74.401527 0 -74.484077 0 -73.786301 0 -74.214912 0 -73.675491 0 -74.116287 0 -73.427498 0 
564 -72.647476 0 -73.922226 0 -72.657455 0 -74.264732 0 -74.178185 0 -74.257362 0 -73.588356 0 -73.998833 0 -73.482239 0 -73.904617 0 -73.244904 0 
565 -72.497734 0 -73.718559 0 -72.509407 0 -74.046913 0 -73.963936 0 -74.039848 0 -73.398827 0 -73.791817 0 -73.297272 0 -73.701714 0 -73.070290 0 
566 -72.355850 0 -73.523468 0 -72.368263 0 -73.838058 0 -73.758537 0 -73.831284 0 -73.217468 0 -73.593544 0 -73.120354 0 -73.507355 0 -72.903412 0 
567 -72.221207 0 -73.336723 0 -72.233803 0 -73.637924 0 -73.561760 0 -73.631432 0 -73.044060 0 -73.403740 0 -72.951248 0 -73.321304 0 -72.744049 0 
568 -72.093346 0 -73.158073 0 -72.105804 0 -73.446266 0 -73.373375 0 -73.440056 0 -72.878357 0 -73.222145 0 -72.789719 0 -73.143333 0 -72.591965 0 
569 -71.971916 0 -72.987289 0 -71.984047 0 -73.262856 0 -73.193123 0 -73.256912 0 -72.720131 0 -73.048515 0 -72.635536 0 -72.973213 0 -72.446930 0 
570 -71.856606 0 -72.824135 0 -71.868317 0 -73.087440 0 -73.020790 0 -73.081764 0 -72.569145 0 -72.882599 0 -72.488472 0 -72.810692 0 -72.308716 0 
571 -71.747162 0 -72.668381 0 -71.758392 0 -72.919800 0 -72.856133 0 -72.914375 0 -72.425179 0 -72.724174 0 -72.348289 0 -72.655548 0 -72.177101 0 
572 -71.643326 0 -72.519791 0 -71.654053 0 -72.759697 0 -72.698914 0 -72.754509 0 -72.287994 0 -72.573006 0 -72.214775 0 -72.507553 0 -72.051849 0 
573 -71.544884 0 -72.378136 0 -71.555099 0 -72.606888 0 -72.548912 0 -72.601944 0 -72.157372 0 -72.428856 0 -72.087692 0 -72.366478 0 -71.932755 0 
574 -71.451599 0 -72.243195 0 -71.461311 0 -72.461159 0 -72.405891 0 -72.456444 0 -72.033089 0 -72.291496 0 -71.966827 0 -72.232094 0 -71.819580 0 
575 -70.963280 0 -71.914734 0 -68.782486 0 -70.332268 0 -70.079628 0 -72.317780 0 -71.714920 0 -72.160706 0 -69.861946 0 -72.104172 0 -67.712120 0 
576 -62.818310 0 -62.298653 0 -63.283451 0 -58.122650 0 -62.519787 0 -61.595722 0 -62.487160 0 -60.246254 0 -63.418060 0 -68.782494 0 -65.374100 0 
